id,silicon_data_source,backend,backend_version,model_path,system,precision,mode,isl,osl,gemm_quant_mode,moe_quant_mode,batch_size,tp_size,pp_size,attention_dp_size,moe_tp_size,moe_ep_size,prefill_batch_size,prefill_num_workers,prefill_tp_size,prefill_pp_size,prefill_attention_dp_size,prefill_moe_tp_size,prefill_moe_ep_size,decode_batch_size,decode_num_workers,decode_tp_size,decode_pp_size,decode_attention_dp_size,decode_moe_tp_size,decode_moe_ep_size,silicon_ttft_ms,silicon_tpot_ms
minimaxm2_5_b300_vllm_fp8_agg_8192x1024_c128_cfg733,db-dump/2026-04-27; config_id=733; silicon_concurrency=128; measured=2026-04-17T00:00:00.000Z; workflow_run_id=758; vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b300_sxm,fp8,agg,8192,1024,fp8,fp8,128,4,1,1,4,1,,,,,,,,,,,,,,,972.3109823355117,33.442908754168066
2026_04_06_kimi_k2_5_h200_sxm_vllm_int4_agg_1024x8192_c8_tp8_ep1_1305,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=8; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.16.0,vllm,0.16.0,moonshotai/Kimi-K2.5,h200_sxm,int4,agg,1024,8192,int4_wo,int4_wo,8,8,1,1,8,1,,,,,,,,,,,,,,,164.5161145250313,12.387372458138346
2026_04_06_kimi_k2_5_b200_sxm_vllm_fp4_agg_8192x1024_c16_tp4_ep4_1306,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=16; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.17.0,vllm,0.17.0,moonshotai/Kimi-K2.5,b200_sxm,fp4,agg,8192,1024,nvfp4,nvfp4,4,4,1,4,1,16,,,,,,,,,,,,,,,418.5063862874813,14.919156296705278
2026_04_06_kimi_k2_5_h200_sxm_vllm_int4_agg_1024x8192_c64_tp8_ep1_1307,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=64; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.16.0,vllm,0.16.0,moonshotai/Kimi-K2.5,h200_sxm,int4,agg,1024,8192,int4_wo,int4_wo,64,8,1,1,8,1,,,,,,,,,,,,,,,341.00266550667584,31.812929026790066
2026_04_06_kimi_k2_5_b200_sxm_vllm_fp4_agg_1024x8192_c64_tp4_ep4_1308,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=64; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.17.0,vllm,0.17.0,moonshotai/Kimi-K2.5,b200_sxm,fp4,agg,1024,8192,nvfp4,nvfp4,16,4,1,4,1,16,,,,,,,,,,,,,,,268.30733158749354,23.185945581348093
2026_04_06_kimi_k2_5_b200_sxm_vllm_fp4_agg_1024x8192_c8_tp4_ep4_1309,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=8; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.17.0,vllm,0.17.0,moonshotai/Kimi-K2.5,b200_sxm,fp4,agg,1024,8192,nvfp4,nvfp4,2,4,1,4,1,16,,,,,,,,,,,,,,,154.38578423345461,10.016604300240488
2026_04_06_kimi_k2_5_h200_sxm_vllm_int4_agg_1024x1024_c8_tp8_ep1_1310,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=8; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.16.0,vllm,0.16.0,moonshotai/Kimi-K2.5,h200_sxm,int4,agg,1024,1024,int4_wo,int4_wo,8,8,1,1,8,1,,,,,,,,,,,,,,,165.76047330745496,12.536853382013852
2026_04_06_kimi_k2_5_b200_sxm_vllm_fp4_agg_8192x1024_c4_tp8_ep1_1311,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=4; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.17.0,vllm,0.17.0,moonshotai/Kimi-K2.5,b200_sxm,fp4,agg,8192,1024,nvfp4,nvfp4,4,8,1,1,8,1,,,,,,,,,,,,,,,215.58300186879933,7.920849326303269
2026_04_06_kimi_k2_5_h200_sxm_vllm_int4_agg_1024x8192_c32_tp8_ep1_1312,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=32; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.16.0,vllm,0.16.0,moonshotai/Kimi-K2.5,h200_sxm,int4,agg,1024,8192,int4_wo,int4_wo,32,8,1,1,8,1,,,,,,,,,,,,,,,249.88461524335435,22.360153914014116
2026_04_06_kimi_k2_5_b200_sxm_vllm_fp4_agg_1024x1024_c64_tp4_ep4_1313,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=64; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.17.0,vllm,0.17.0,moonshotai/Kimi-K2.5,b200_sxm,fp4,agg,1024,1024,nvfp4,nvfp4,16,4,1,4,1,16,,,,,,,,,,,,,,,332.5382224529676,27.866403943447683
2026_04_06_kimi_k2_5_h200_sxm_vllm_int4_agg_1024x1024_c32_tp8_ep1_1314,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=32; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.16.0,vllm,0.16.0,moonshotai/Kimi-K2.5,h200_sxm,int4,agg,1024,1024,int4_wo,int4_wo,32,8,1,1,8,1,,,,,,,,,,,,,,,257.1851449494716,22.633940209465592
2026_04_06_kimi_k2_5_h200_sxm_vllm_int4_agg_1024x1024_c64_tp8_ep1_1315,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=64; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.16.0,vllm,0.16.0,moonshotai/Kimi-K2.5,h200_sxm,int4,agg,1024,1024,int4_wo,int4_wo,64,8,1,1,8,1,,,,,,,,,,,,,,,368.3983566457755,31.062204633598995
2026_04_06_kimi_k2_5_h200_sxm_vllm_int4_agg_8192x1024_c64_tp8_ep1_1316,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=64; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.16.0,vllm,0.16.0,moonshotai/Kimi-K2.5,h200_sxm,int4,agg,8192,1024,int4_wo,int4_wo,64,8,1,1,8,1,,,,,,,,,,,,,,,1958.305601932807,59.822982014510956
2026_04_06_kimi_k2_5_b200_sxm_vllm_fp4_agg_1024x1024_c16_tp4_ep4_1317,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=16; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.17.0,vllm,0.17.0,moonshotai/Kimi-K2.5,b200_sxm,fp4,agg,1024,1024,nvfp4,nvfp4,4,4,1,4,1,16,,,,,,,,,,,,,,,207.72963483977946,14.22011185788785
2026_04_06_kimi_k2_5_b200_sxm_vllm_fp4_agg_1024x8192_c32_tp4_ep4_1318,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=32; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.17.0,vllm,0.17.0,moonshotai/Kimi-K2.5,b200_sxm,fp4,agg,1024,8192,nvfp4,nvfp4,8,4,1,4,1,16,,,,,,,,,,,,,,,216.93209666846087,16.784688560414885
2026_04_06_kimi_k2_5_h200_sxm_vllm_int4_agg_8192x1024_c16_tp8_ep1_1319,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=16; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.16.0,vllm,0.16.0,moonshotai/Kimi-K2.5,h200_sxm,int4,agg,8192,1024,int4_wo,int4_wo,16,8,1,1,8,1,,,,,,,,,,,,,,,846.5111169352895,21.915624258677223
2026_04_06_kimi_k2_5_h200_sxm_vllm_int4_agg_8192x1024_c8_tp8_ep1_1320,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=8; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.16.0,vllm,0.16.0,moonshotai/Kimi-K2.5,h200_sxm,int4,agg,8192,1024,int4_wo,int4_wo,8,8,1,1,8,1,,,,,,,,,,,,,,,672.8174295276403,15.049010875367586
2026_04_06_minimax_m2_5_b200_sxm_vllm_fp8_agg_8192x1024_c64_tp2_ep1_1321,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=64; measured=2026-04-03T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,8192,1024,fp8,fp8,64,2,1,1,2,1,,,,,,,,,,,,,,,910.9745638292225,33.544821133387416
2026_04_06_minimax_m2_5_h100_sxm_vllm_fp8_agg_8192x1024_c32_tp4_ep4_1322,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=32; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.18.0,vllm,0.18.0,MiniMaxAI/MiniMax-M2.5,h100_sxm,fp8,agg,8192,1024,fp8,fp8,8,4,1,4,1,16,,,,,,,,,,,,,,,3012.8000414784765,29.767405867009945
2026_04_06_minimax_m2_5_h100_sxm_vllm_fp8_agg_8192x1024_c4_tp4_ep4_1323,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=4; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.18.0,vllm,0.18.0,MiniMaxAI/MiniMax-M2.5,h100_sxm,fp8,agg,8192,1024,fp8,fp8,1,4,1,4,1,16,,,,,,,,,,,,,,,264.6985461935401,11.04573946187719
2026_04_06_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x8192_c64_tp2_ep1_1324,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=64; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.17.0-cu130,vllm,0.17.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,8192,fp8,fp8,64,2,1,1,2,1,,,,,,,,,,,,,,,238.07955289648817,28.26366445528578
2026_04_06_minimax_m2_5_h100_sxm_vllm_fp8_agg_1024x8192_c16_tp4_ep4_1325,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=16; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.18.0,vllm,0.18.0,MiniMaxAI/MiniMax-M2.5,h100_sxm,fp8,agg,1024,8192,fp8,fp8,4,4,1,4,1,16,,,,,,,,,,,,,,,114.88011695328169,16.13025519683866
2026_04_06_minimax_m2_5_h200_sxm_vllm_fp8_agg_1024x8192_c16_tp8_ep1_1326,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=16; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.18.0,vllm,0.18.0,MiniMaxAI/MiniMax-M2.5,h200_sxm,fp8,agg,1024,8192,fp8,fp8,16,8,1,1,8,1,,,,,,,,,,,,,,,126.76144248398485,10.646454705693563
2026_04_06_minimax_m2_5_h100_sxm_vllm_fp8_agg_1024x1024_c64_tp4_ep4_1327,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=64; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.18.0,vllm,0.18.0,MiniMaxAI/MiniMax-M2.5,h100_sxm,fp8,agg,1024,1024,fp8,fp8,16,4,1,4,1,16,,,,,,,,,,,,,,,192.0284452935448,25.690563185067507
2026_04_06_minimax_m2_5_h200_sxm_vllm_fp8_agg_1024x8192_c4_tp8_ep1_1328,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=4; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.18.0,vllm,0.18.0,MiniMaxAI/MiniMax-M2.5,h200_sxm,fp8,agg,1024,8192,fp8,fp8,4,8,1,1,8,1,,,,,,,,,,,,,,,113.58713139197789,7.958315337353339
2026_04_06_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x8192_c64_tp4_ep1_1329,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=64; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.17.0-cu130,vllm,0.17.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,8192,fp8,fp8,64,4,1,1,4,1,,,,,,,,,,,,,,,199.51405711508414,19.648992751755834
2026_04_06_minimax_m2_5_h200_sxm_vllm_fp8_agg_1024x1024_c8_tp8_ep1_1330,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=8; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.18.0,vllm,0.18.0,MiniMaxAI/MiniMax-M2.5,h200_sxm,fp8,agg,1024,1024,fp8,fp8,8,8,1,1,8,1,,,,,,,,,,,,,,,111.22731831273995,9.206340471756693
2026_04_06_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x1024_c16_tp2_ep1_1331,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=16; measured=2026-04-03T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,1024,fp8,fp8,16,2,1,1,2,1,,,,,,,,,,,,,,,105.58717102976516,13.365890216205878
2026_04_06_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x1024_c32_tp2_ep1_1332,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=32; measured=2026-04-03T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,1024,fp8,fp8,32,2,1,1,2,1,,,,,,,,,,,,,,,145.44424543782952,17.751841047328224
2026_04_06_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x1024_c4_tp2_ep1_1333,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=4; measured=2026-04-03T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,1024,fp8,fp8,4,2,1,1,2,1,,,,,,,,,,,,,,,79.75872880779207,9.428515135988972
2026_04_06_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x1024_c64_tp2_ep1_1334,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=64; measured=2026-04-03T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,1024,fp8,fp8,64,2,1,1,2,1,,,,,,,,,,,,,,,212.0250847047373,22.30917986848162
2026_04_06_minimax_m2_5_h200_sxm_vllm_fp8_agg_1024x1024_c128_tp8_ep1_1335,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=128; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.18.0,vllm,0.18.0,MiniMaxAI/MiniMax-M2.5,h200_sxm,fp8,agg,1024,1024,fp8,fp8,128,8,1,1,8,1,,,,,,,,,,,,,,,246.54235472899018,23.72242495245211
2026_04_06_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x1024_c64_tp4_ep1_1336,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=64; measured=2026-04-03T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,1024,fp8,fp8,64,4,1,1,4,1,,,,,,,,,,,,,,,160.10539992930717,15.903262942759389
2026_04_06_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x8192_c16_tp2_ep1_1337,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=16; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.17.0-cu130,vllm,0.17.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,8192,fp8,fp8,16,2,1,1,2,1,,,,,,,,,,,,,,,133.0769479915034,15.184499665474243
2026_04_06_minimax_m2_5_h100_sxm_vllm_fp8_agg_1024x8192_c4_tp4_ep4_1338,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=4; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.18.0,vllm,0.18.0,MiniMaxAI/MiniMax-M2.5,h100_sxm,fp8,agg,1024,8192,fp8,fp8,1,4,1,4,1,16,,,,,,,,,,,,,,,91.58723796717823,10.25328396233648
2026_04_06_minimax_m2_5_h100_sxm_vllm_fp8_agg_1024x8192_c64_tp4_ep4_1339,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=64; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.18.0,vllm,0.18.0,MiniMaxAI/MiniMax-M2.5,h100_sxm,fp8,agg,1024,8192,fp8,fp8,16,4,1,4,1,16,,,,,,,,,,,,,,,20067.089307378046,31.876323783831367
2026_04_06_minimax_m2_5_h200_sxm_vllm_fp8_agg_8192x1024_c16_tp8_ep1_1340,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=16; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.18.0,vllm,0.18.0,MiniMaxAI/MiniMax-M2.5,h200_sxm,fp8,agg,8192,1024,fp8,fp8,16,8,1,1,8,1,,,,,,,,,,,,,,,349.4741614005761,12.706377215330193
2026_04_06_minimax_m2_5_h200_sxm_vllm_fp8_agg_1024x8192_c32_tp8_ep1_1341,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=32; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.18.0,vllm,0.18.0,MiniMaxAI/MiniMax-M2.5,h200_sxm,fp8,agg,1024,8192,fp8,fp8,32,8,1,1,8,1,,,,,,,,,,,,,,,149.53936983656604,13.071258128986731
2026_04_06_minimax_m2_5_h100_sxm_vllm_fp8_agg_1024x1024_c32_tp4_ep4_1342,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=32; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.18.0,vllm,0.18.0,MiniMaxAI/MiniMax-M2.5,h100_sxm,fp8,agg,1024,1024,fp8,fp8,8,4,1,4,1,16,,,,,,,,,,,,,,,143.57914563806844,20.036388785823526
2026_04_06_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x8192_c4_tp4_ep1_1343,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=4; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.17.0-cu130,vllm,0.17.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,8192,fp8,fp8,4,4,1,1,4,1,,,,,,,,,,,,,,,114.79057283722796,9.543516301844233
2026_04_06_minimax_m2_5_h100_sxm_vllm_fp8_agg_1024x1024_c8_tp4_ep4_1344,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=8; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.18.0,vllm,0.18.0,MiniMaxAI/MiniMax-M2.5,h100_sxm,fp8,agg,1024,1024,fp8,fp8,2,4,1,4,1,16,,,,,,,,,,,,,,,94.16010008426383,12.545327827518559
2026_04_06_minimax_m2_5_h200_sxm_vllm_fp8_agg_8192x1024_c64_tp8_ep1_1345,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=64; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.18.0,vllm,0.18.0,MiniMaxAI/MiniMax-M2.5,h200_sxm,fp8,agg,8192,1024,fp8,fp8,64,8,1,1,8,1,,,,,,,,,,,,,,,759.4766091919155,25.879833811452777
2026_04_06_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x8192_c32_tp2_ep1_1346,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=32; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.17.0-cu130,vllm,0.17.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,8192,fp8,fp8,32,2,1,1,2,1,,,,,,,,,,,,,,,178.7021004660346,21.237779236411875
2026_04_06_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x1024_c8_tp2_ep1_1347,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=8; measured=2026-04-03T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,1024,fp8,fp8,8,2,1,1,2,1,,,,,,,,,,,,,,,87.06312356116541,10.84930905239815
2026_04_06_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x1024_c32_tp4_ep1_1348,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=32; measured=2026-04-03T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,1024,fp8,fp8,32,4,1,1,4,1,,,,,,,,,,,,,,,104.25761641090503,13.151116951772883
2026_04_06_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x8192_c16_tp4_ep1_1349,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=16; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.17.0-cu130,vllm,0.17.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,8192,fp8,fp8,16,4,1,1,4,1,,,,,,,,,,,,,,,140.00782634539064,11.767046419212724
2026_04_06_minimax_m2_5_h200_sxm_vllm_fp8_agg_1024x1024_c4_tp8_ep1_1350,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=4; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.18.0,vllm,0.18.0,MiniMaxAI/MiniMax-M2.5,h200_sxm,fp8,agg,1024,1024,fp8,fp8,4,8,1,1,8,1,,,,,,,,,,,,,,,106.44124827813357,8.012184725198548
2026_04_06_minimax_m2_5_b200_sxm_vllm_fp8_agg_1024x8192_c4_tp2_ep1_1351,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=4; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.17.0-cu130,vllm,0.17.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,1024,8192,fp8,fp8,4,2,1,1,2,1,,,,,,,,,,,,,,,116.26016637310386,10.204276964722304
2026_04_06_minimax_m2_5_h200_sxm_vllm_fp8_agg_1024x8192_c8_tp8_ep1_1352,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=8; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.18.0,vllm,0.18.0,MiniMaxAI/MiniMax-M2.5,h200_sxm,fp8,agg,1024,8192,fp8,fp8,8,8,1,1,8,1,,,,,,,,,,,,,,,114.4624779233709,9.006458069151623
2026_04_06_minimax_m2_5_h200_sxm_vllm_fp8_agg_1024x1024_c16_tp8_ep1_1353,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=16; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.18.0,vllm,0.18.0,MiniMaxAI/MiniMax-M2.5,h200_sxm,fp8,agg,1024,1024,fp8,fp8,16,8,1,1,8,1,,,,,,,,,,,,,,,84.13798129768111,10.593089723271776
2026_04_06_minimax_m2_5_h100_sxm_vllm_fp8_agg_1024x8192_c32_tp4_ep4_1354,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=32; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.18.0,vllm,0.18.0,MiniMaxAI/MiniMax-M2.5,h100_sxm,fp8,agg,1024,8192,fp8,fp8,8,4,1,4,1,16,,,,,,,,,,,,,,,153.02435717603657,21.50977612843776
2026_04_06_minimax_m2_5_h200_sxm_vllm_fp8_agg_1024x1024_c32_tp8_ep1_1355,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=32; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.18.0,vllm,0.18.0,MiniMaxAI/MiniMax-M2.5,h200_sxm,fp8,agg,1024,1024,fp8,fp8,32,8,1,1,8,1,,,,,,,,,,,,,,,148.16870273498353,13.688375286215454
2026_04_06_minimax_m2_5_b200_sxm_vllm_fp8_agg_8192x1024_c32_tp4_ep1_1356,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=32; measured=2026-04-03T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b200_sxm,fp8,agg,8192,1024,fp8,fp8,32,4,1,1,4,1,,,,,,,,,,,,,,,471.4642817925778,16.89195637483623
2026_04_06_minimax_m2_5_h100_sxm_vllm_fp8_agg_1024x1024_c4_tp4_ep4_1357,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=4; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.18.0,vllm,0.18.0,MiniMaxAI/MiniMax-M2.5,h100_sxm,fp8,agg,1024,1024,fp8,fp8,1,4,1,4,1,16,,,,,,,,,,,,,,,85.6639998499304,10.089164156422429
2026_04_06_minimax_m2_5_h100_sxm_vllm_fp8_agg_8192x1024_c16_tp4_ep4_1358,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=16; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.18.0,vllm,0.18.0,MiniMaxAI/MiniMax-M2.5,h100_sxm,fp8,agg,8192,1024,fp8,fp8,4,4,1,4,1,16,,,,,,,,,,,,,,,982.6827680575661,31.687315393734426
2026_04_06_minimax_m2_5_h100_sxm_vllm_fp8_agg_8192x1024_c64_tp4_ep4_1359,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=64; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.18.0,vllm,0.18.0,MiniMaxAI/MiniMax-M2.5,h100_sxm,fp8,agg,8192,1024,fp8,fp8,16,4,1,4,1,16,,,,,,,,,,,,,,,32491.415830168266,29.791614667813736
2026_04_06_minimax_m2_5_h100_sxm_vllm_fp8_agg_1024x8192_c8_tp4_ep4_1360,source_file=2026-04-06.csv; model=MiniMax-M2.5; silicon_concurrency=8; measured=2026-03-28T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.18.0,vllm,0.18.0,MiniMaxAI/MiniMax-M2.5,h100_sxm,fp8,agg,1024,8192,fp8,fp8,2,4,1,4,1,16,,,,,,,,,,,,,,,92.2718079178594,12.818479829386897
